id,x,y,fluorescence,frame
136,125.15536723163841,494.8672316384181,116.88983050847456,15
144,252.9453376205788,241.6173633440515,120.18327974276528,15
151,506.6153846153846,105.374358974359,108.94871794871794,15
159,507.1463414634146,487.5365853658536,105.59756097560977,15
98,199.01377903226557,232.1730569701475,122.8511235955056,15
109,127.50786116487221,178.9320951645118,91.86666666666666,15
120,344.1040998378663,154.3822158712791,83.25380710659898,15
2,268.1981981981982,36.43693693693694,115.09009009009009,16
42,330.33862433862436,407.2275132275132,80.03174603174604,16
159,506.1155555555555,482.28888888888883,122.43111111111112,16
163,348.7901554404145,139.5233160621762,90.90155440414507,16
165,114.9431818181818,176.9375,93.85795454545456,16
167,193.97478991596643,244.5098039215686,125.65826330532214,16
103,146.4982083444635,480.51271240997465,72.30769230769229,16
136,125.96565761996891,494.7722323174958,102.83821263482278,16
144,251.9144041442029,240.7121955886439,122.36102236421725,16
151,506.3170566322686,106.585826554391,94.62882096069868,16
2,268.1527272727272,36.48,95.69090909090907,17
42,330.7516556291391,401.44701986754967,62.615894039735096,17
159,503.9971346704871,475.836676217765,93.50143266475644,17
163,350.6295025728988,141.13722126929667,66.59348198970841,17
165,114.9955357142857,176.9642857142857,77.91071428571429,17
182,134.533180778032,483.116704805492,86.59954233409611,17
103,145.03440715676368,477.175011590279,59.02985074626866,17
136,127.67507220509029,493.16755337244047,57.32673267326733,17
144,249.68396256552072,239.2624520796759,105.80829015544043,17
151,505.8696578268584,108.40264957728719,64.32,17
167,194.6699077686744,245.90138838700742,102.74130434782607,17
2,268.1527272727272,36.48,93.41090909090909,18
42,330.931506849315,395.7157534246575,61.10616438356164,18
159,502.4111675126903,469.20304568527916,83.35786802030456,18
163,354.9061946902655,142.3238938053097,65.56637168141593,18
165,114.9955357142857,176.9642857142857,76.08035714285714,18
167,195.71236745908791,247.98833048664417,99.35440180586909,18
182,134.95141975892892,481.8110431562905,91.54591836734693,18
2,268.1981981981982,36.43693693693694,63.9954954954955,19
42,330.4723926380368,389.96319018404915,44.018404907975466,19
159,499.6073825503356,462.71140939597313,53.65771812080537,19
165,114.9431818181818,176.9375,52.11363636363637,19
208,125.5317919075144,496.9710982658958,53.01156069364161,19
163,356.47231368515196,141.8014692533718,41.5735294117647,19
182,135.5786867805064,479.8528361710727,66.38758029978587,19
2,268.1659192825112,36.47533632286996,55.686098654708516,20
42,330.3910891089109,383.94554455445547,39.376237623762385,20
159,496.4635761589403,456.5496688741722,47.41059602649007,20
163,358.0025906735751,143.2227979274611,40.54922279792746,20
165,114.9431818181818,176.9375,45.27840909090909,20
208,125.5317919075144,496.9710982658958,46.11560693641618,20
210,119.1594533029613,24.567198177676538,56.95216400911161,20
2,268.0391304347826,36.75217391304348,48.58695652173913,21
42,330.6417112299465,378.27272727272725,33.770053475935825,21
159,493.0,450.0,41.021352313167256,21
165,114.9431818181818,176.9375,39.75568181818182,21
208,125.5317919075144,496.9710982658958,40.48554913294797,21
210,117.4741573033708,21.907865168539328,41.570786516853936,21
224,82.40506329113923,5.658227848101267,89.56012658227849,21
232,314.4234800838574,256.0503144654088,48.35849056603774,21
163,360.5092680132814,143.25930388497548,36.6588785046729,21
2,268.1651785714286,36.513392857142854,77.83928571428571,22
42,331.2090395480226,372.54802259887003,52.853107344632775,22
159,489.11034482758623,444.1275862068965,65.24827586206897,22
165,114.9431818181818,176.9375,63.05681818181818,22
208,125.5317919075144,496.9710982658958,64.18497109826589,22
224,81.50900900900902,9.790540540540539,113.09684684684684,22
232,314.8753180661578,251.8575063613231,79.29770992366412,22
163,362.8065752518935,143.7061755293361,50.735099337748345,22
210,116.0616547860042,21.717642217534234,63.93624161073826,22
2,268.19730941704034,36.47533632286996,75.97757847533633,23
42,332.1525423728813,367.3276836158192,51.401129943502816,23
159,485.29934210526324,438.42105263157896,65.84210526315789,23
165,114.9431818181818,176.9375,61.75,23
208,125.5317919075144,496.9710982658958,62.87861271676301,23
232,315.70212765957433,246.9255319148936,76.67659574468084,23
249,506.5394736842105,109.03947368421049,59.92105263157895,23
210,114.4486850510655,20.77082913205611,64.89024390243902,23
224,79.30674974798151,10.1211402116159,105.64644351464436,23
2,268.1981981981982,36.43693693693694,78.5945945945946,24
42,333.9428571428571,361.4214285714286,51.514285714285705,24
165,114.9431818181818,176.9375,64.01704545454545,24
208,125.5317919075144,496.9710982658958,65.20809248554913,24
232,316.008064516129,242.1491935483871,60.810483870967744,24
261,105.5412186379928,6.483870967741934,80.97849462365592,24
271,276.0801282051282,234.6185897435898,85.46153846153847,24
159,485.4795793038627,433.6985367586965,64.16981132075472,24
224,77.27658488796506,11.624995831067181,107.45588235294115,24
249,505.9031996652512,110.0794525979579,47.82954545454545,24
2,268.1981981981982,36.43693693693694,77.36486486486487,25
42,335.962962962963,355.71111111111117,49.66666666666666,25
165,114.9431818181818,176.9375,63.05681818181818,25
208,125.5317919075144,496.9710982658958,64.18497109826589,25
261,100.7857142857143,4.947619047619048,79.21904761904761,25
271,278.9335443037975,233.4145569620253,85.98734177215191,25
281,336.9772727272727,143.5511363636364,57.23295454545455,25
286,229.2021857923497,267.1693989071038,84.46721311475409,25
287,186.99099099099098,324.6396396396397,49.918918918918926,25
159,483.4714213345753,429.2772319757363,63.71724137931034,25
232,315.470919856772,239.5205889537091,64.45925925925926,25
249,504.94898734824835,111.6390961781624,48.65137614678899,25
2,268.1981981981982,36.43693693693694,77.36486486486487,26
42,338.1021505376344,350.494623655914,54.032258064516135,26
165,114.9431818181818,176.9375,63.05681818181818,26
208,125.5317919075144,496.9710982658958,64.18497109826589,26
261,96.03333333333332,3.5733333333333333,73.13333333333334,26
281,335.8648648648648,147.827027027027,59.78378378378378,26
286,231.95967741935482,270.9032258064516,86.56720430107526,26
287,191.952380952381,322.89523809523814,49.819047619047616,26
302,6.5910652920962205,324.60824742268034,90.53951890034365,26
232,315.5069373030901,236.1330357966951,50.87012987012987,26
271,280.69810627300393,232.1874710325425,78.28733766233766,26
2,268.1981981981982,36.43693693693694,79.85585585585585,27
42,340.00584795321635,344.91812865497076,53.877192982456144,27
165,114.9431818181818,176.9375,65.0625,27
208,125.5317919075144,496.9710982658958,66.27167630057804,27
271,285.3230240549828,227.34536082474233,88.3642611683849,27
281,334.5683060109289,150.39344262295083,58.972677595628426,27
286,234.6200527704486,276.07915567282316,89.8627968337731,27
302,11.061994609164419,324.2345013477089,76.32884097035041,27
316,505.18930041152265,282.5925925925926,85.93004115226337,27
261,93.83560211859566,1.733552768704449,108.22125813449024,27
287,193.3556199303545,322.672006679988,50.25490196078432,27
2,268.1981981981982,36.43693693693694,78.57657657657657,28
42,341.64102564102564,339.45128205128213,56.52820512820514,28
165,114.9431818181818,176.9375,64.01704545454545,28
208,125.5317919075144,496.9710982658958,65.20809248554913,28
271,286.188455008489,230.7809847198642,83.74363327674024,28
286,237.5398457583547,280.4370179948586,86.98457583547558,28
316,500.43894389438935,286.4356435643564,68.24422442244224,28
320,171.2303370786517,4.196629213483146,74.53370786516854,28
321,212.3185185185185,3.0592592592592585,67.52592592592593,28
261,90.68629915734988,0.186572857738879,107.02340425531915,28
281,333.4476098913236,152.2674123816323,60.44973544973545,28
287,195.8786148397076,321.98411104000013,47.963855421686745,28
302,12.57495688252466,324.28828199154566,76.24657534246576,28
2,268.1981981981982,36.43693693693694,78.57657657657657,29
42,343.1030303030303,334.12727272727267,52.72727272727273,29
165,114.9431818181818,176.9375,64.01704545454545,29
208,125.5317919075144,496.9710982658958,65.20809248554913,29
271,285.61833333333334,225.4983333333333,83.54833333333333,29
281,335.8358974358974,154.62564102564102,60.615384615384606,29
286,242.0,282.0,86.74293059125964,29
320,167.4085106382979,5.0085106382978735,82.05106382978724,29
346,4.034013605442176,272.5102040816327,74.0,29
302,15.04487941953374,324.21628633147066,76.08563535911603,29
316,498.88900160784766,288.0222014520008,68.74587458745874,29
321,213.8713917013806,3.3359034982767795,47.0126582278481,29
2,268.1981981981982,36.43693693693694,75.95045045045045,30
42,343.8947368421053,327.87719298245617,52.03508771929825,30
165,114.9431818181818,176.9375,61.75,30
208,125.5317919075144,496.9710982658958,62.87861271676301,30
281,336.54938271604937,159.7716049382716,54.04938271604939,30
320,162.5947955390335,6.052044609665427,74.97769516728623,30
321,220.40306122448982,4.413265306122449,66.77551020408163,30
346,6.15625,273.1160714285714,74.29910714285714,30
352,317.98091603053433,5.66412213740458,91.22137404580153,30
271,289.2331083760131,225.2291256759024,74.62101910828025,30
286,243.7316697118562,284.97588370973,81.33333333333333,30
316,496.3736098546009,290.29113785773814,63.572953736654796,30
2,268.1981981981982,36.43693693693694,77.36486486486487,31
42,344.1284916201117,322.59776536312853,53.30167597765364,31
165,114.9431818181818,176.9375,63.05681818181818,31
208,125.5317919075144,496.9710982658958,64.18497109826589,31
281,330.00930232558136,160.79534883720933,62.92558139534884,31
320,157.3271375464684,7.457249070631971,64.95910780669145,31
321,226.5,2.696428571428572,62.16071428571429,31
346,7.139622641509434,269.27547169811317,73.16981132075472,31
352,318.6184538653367,9.017456359102244,94.0947630922693,31
271,291.4383688026435,223.6019263011552,83.63777089783281,31
286,246.2623745774992,287.7350388772408,84.78851174934726,31
2,268.1981981981982,36.43693693693694,77.36486486486487,32
42,343.9588235294117,316.1764705882353,52.458823529411774,32
165,114.9431818181818,176.9375,63.05681818181818,32
208,125.5317919075144,496.9710982658958,64.18497109826589,32
281,330.8241758241758,163.1208791208791,58.230769230769226,32
320,151.9212328767123,9.972602739726026,63.551369863013704,32
321,232.1210526315789,5.326315789473684,59.45789473684211,32
346,12.15358361774744,270.2116040955631,67.19453924914676,32
352,319.8018867924528,14.533018867924529,81.29245283018868,32
399,257.0948509485095,283.4119241192412,84.54200542005421,32
2,268.1981981981982,36.43693693693694,78.57657657657657,33
42,343.5,310.5,54.04255319148936,33
165,114.9431818181818,176.9375,64.01704545454545,33
208,125.5317919075144,496.9710982658958,65.20809248554913,33
281,332.989010989011,169.032967032967,59.74175824175824,33
320,146.4589552238806,12.559701492537311,62.16044776119403,33
321,239.2962962962963,3.790123456790123,66.38271604938272,33
346,12.928571428571429,264.3285714285714,68.06428571428572,33
352,320.6682134570765,20.99303944315545,84.1415313225058,33
399,259.4493150684931,288.558904109589,84.9068493150685,33
2,268.1981981981982,36.43693693693694,79.85585585585585,34
42,343.0,304.83892617449663,52.4765100671141,34
165,114.9431818181818,176.9375,65.0625,34
208,125.5317919075144,496.9710982658958,66.27167630057804,34
281,334.0872093023256,171.20348837209298,59.88372093023256,34
320,141.1290322580645,14.842293906810038,64.92831541218638,34
321,244.18226600985219,5.610837438423644,62.083743842364534,34
346,19.528368794326237,266.0992907801419,68.75531914893618,34
352,321.31188118811883,27.6039603960396,82.14603960396039,34
399,261.76127320954913,293.10344827586215,88.4058355437666,34
2,268.1981981981982,36.43693693693694,78.57657657657657,35
42,343.34391534391534,299.3333333333333,54.587301587301596,35
165,114.9431818181818,176.9375,64.01704545454545,35
208,125.5317919075144,496.9710982658958,65.20809248554913,35
320,135.61623616236162,17.247232472324722,63.63837638376385,35
321,249.6969696969697,6.4444444444444455,56.686868686868685,35
352,321.89647058823533,34.181176470588234,80.74352941176471,35
399,266.84350132625997,295.5039787798408,85.35278514588859,35
443,28.73866090712743,55.103671706263505,106.81641468682507,35
451,295.08049535603715,222.4551083591331,86.30959752321982,35
281,331.2156975801702,173.3162124531061,60.02127659574467,35
346,19.421079677866498,263.8039378567173,68.25179856115108,35
2,268.1981981981982,36.43693693693694,79.85585585585585,36
42,343.7076023391813,293.0584795321637,54.88304093567251,36
165,114.9431818181818,176.9375,65.0625,36
208,125.5317919075144,496.9710982658958,66.27167630057804,36
320,130.1637010676156,19.2491103202847,64.91814946619218,36
321,256.5402843601896,5.459715639810426,63.838862559241704,36
352,322.10352941176467,40.81882352941177,82.08,36
451,297.0,221.5,85.83116883116881,36
281,330.6922822059097,176.04809299224559,62.745,36
346,21.61651260296368,262.4951220035145,68.16296296296296,36
399,267.9495471787076,298.8067460289286,87.77479892761394,36
443,27.6032723605305,56.322374594315846,108.0945054945055,36
2,268.1981981981982,36.43693693693694,74.98198198198199,37
42,344.53299492385787,287.5228426395939,52.776649746192895,37
165,114.9431818181818,176.9375,61.06818181818182,37
208,125.5317919075144,496.9710982658958,62.1907514450867,37
320,125.0395683453237,21.298561151079138,59.827338129496404,37
352,322.799043062201,47.382775119617214,77.9688995215311,37
485,345.03684210526313,164.0631578947368,58.93684210526316,37
321,260.0733109768418,6.4182779046235625,52.3717277486911,37
399,270.3176596181778,301.8552861904335,81.87738419618529,37
443,25.90054412793885,58.150048319621064,104.25925925925924,37
451,297.62501627867215,220.3152655359105,80.63258785942493,37
2,268.1981981981982,36.43693693693694,75.95045045045045,38
42,346.0,282.0,49.55828220858896,38
165,114.9431818181818,176.9375,61.75,38
208,125.5317919075144,496.9710982658958,62.87861271676301,38
320,119.53759398496241,23.09774436090225,61.84962406015038,38
321,268.2009132420091,6.82648401826484,55.46118721461188,38
352,322.9355608591886,53.95465393794749,77.35322195704056,38
451,299.29508196721315,216.4196721311475,82.4,38
485,347.15025906735747,160.6113989637306,57.95854922279793,38
515,160.5,326.5,47.793103448275865,38
519,161.70281124497993,505.31726907630514,102.6024096385542,38
2,268.1981981981982,36.43693693693694,76.19369369369369,39
42,348.1560693641619,276.5433526011561,51.0635838150289,39
165,114.9431818181818,176.9375,61.75,39
208,125.5317919075144,496.9710982658958,62.87861271676301,39
320,113.978102189781,25.02919708029197,61.45985401459854,39
352,323.2592592592592,60.877314814814824,80.99074074074075,39
485,353.0947368421052,158.6263157894737,56.926315789473676,39
515,157.55913978494618,327.9569892473118,47.20430107526882,39
519,157.6812080536913,504.26845637583887,104.97315436241614,39
522,12.589958158995822,69.42050209205021,106.03138075313808,39
321,272.1060306492222,7.23229210016872,52.3170731707317,39
451,300.3408918209812,215.37550135764909,83.05642633228841,39
2,268.1981981981982,36.43693693693694,79.85585585585585,40
42,350.27710843373495,271.1385542168675,54.20481927710844,40
165,114.9431818181818,176.9375,65.0625,40
208,125.5317919075144,496.9710982658958,66.30057803468208,40
320,108.9130434782609,27.03623188405797,64.9927536231884,40
321,279.3177083333333,11.55208333333333,55.76041666666666,40
352,323.9902912621359,67.54854368932038,81.39805825242719,40
515,155.44155844155839,327.5454545454546,50.42857142857143,40
519,152.6976744186047,502.8517441860465,98.85755813953487,40
544,293.63461538461536,220.34615384615384,85.36217948717949,40
451,301.4832275528198,213.68764067987183,70.63235294117645,40
485,353.8609464797995,156.43114461737792,57.49122807017544,40
522,12.10719229546884,67.85476277202997,113.61662817551964,40
2,268.1981981981982,36.43693693693694,77.38738738738739,41
42,352.6179775280899,265.938202247191,53.53932584269663,41
165,114.9431818181818,176.9375,63.05681818181818,41
320,103.115671641791,29.10074626865672,61.58955223880597,41
321,284.340782122905,14.1731843575419,53.63687150837989,41
352,324.70804597701147,73.91264367816092,82.1632183908046,41
515,154.1386138613861,323.8712871287129,48.900990099009896,41
560,347.9428571428571,158.8904761904762,61.8,41
567,291.9439775910364,306.5966386554622,84.43977591036416,41
208,125.5296038557691,496.9743057602058,51.50331125827815,41
485,356.29192706282913,154.3105650566893,49.016000000000005,41
519,152.0590074782063,501.644149841606,80.0961887477314,41
522,11.383194270279409,65.50664277991967,116.14014251781471,41
544,293.2764918837968,221.9492556093758,83.89905362776025,41
2,268.1052631578947,36.28508771929825,55.24561403508772,42
42,354.8060606060606,260.0848484848485,37.30303030303031,42
165,114.9431818181818,176.9375,44.75,42
320,97.84306569343065,31.478102189781016,43.9014598540146,42
321,289.8295454545454,16.73295454545455,37.35227272727273,42
352,325.00968523002416,80.52784503631963,55.54479418886199,42
560,347.5,158.0,42.97826086956522,42
567,297.3100558659218,306.0251396648044,59.91340782122905,42
574,506.3873873873874,56.369369369369366,58.17567567567568,42
576,6.482035928143714,83.21556886227546,96.125748502994,42
591,137.6623134328358,497.9440298507463,58.78544776119403,42
208,125.5296374158589,496.97425656402163,36.814371257485035,42
515,152.3058715636983,323.52193231956164,35.780701754385966,42
519,149.74405524110358,500.4644259090785,54.17426273458445,42
544,292.73941847626065,224.35340759781812,60.88888888888889,42
2,268.2094017094017,36.029914529914535,106.76923076923076,43
42,356.3021978021978,254.9615384615385,73.96703296703296,43
165,114.9431818181818,176.9375,87.45454545454545,43
320,92.73062730627306,33.97416974169742,86.47970479704797,43
321,296.4773869346733,14.53266331658291,78.02512562814071,43
352,325.8388625592417,87.39573459715639,112.45260663507109,43
515,150.7798165137615,319.7155963302752,69.38532110091744,43
560,351.6125654450262,155.3403141361256,84.37696335078535,43
567,302.572192513369,303.8716577540107,117.67647058823529,43
574,503.08203125,59.01953125,85.5703125,43
576,3.0,80.07079646017698,94.23008849557522,43
591,136.0894941634241,494.55836575875486,117.07587548638132,43
2,268.280701754386,36.19298245614035,93.63157894736842,44
42,357.046783625731,249.1461988304094,63.95906432748538,44
165,114.9431818181818,176.9375,76.47727272727273,44
320,87.1841155234657,36.451263537906144,75.59927797833934,44
352,326.28708133971287,93.66985645933016,99.40191387559808,44
567,307.0,304.4116022099448,100.98342541436465,44
591,135.2687969924812,490.843984962406,95.45864661654137,44
608,23.340206185567013,5.402061855670104,79.05670103092784,44
624,504.5511551155116,362.9735973597359,107.04290429042904,44
321,300.6856838362785,15.787967495796552,66.07608695652173,44
515,148.78214721587491,319.0447246545978,59.570093457943926,44
560,350.6073825536748,155.3563526824747,73.22222222222223,44
574,502.31973471054414,60.186608420385554,70.43829787234044,44
576,1.7775872088995381,80.9856108342675,77.96907216494846,44
42,357.60264900662247,243.4370860927152,57.139072847682115,45
165,114.9955357142857,176.9642857142857,72.75892857142857,45
320,82.10443864229767,39.334203655352475,69.05221932114883,45
321,307.94339622641513,16.4685534591195,60.55974842767296,45
352,327.0,100.5,90.76029962546816,45
567,311.0022222222222,307.9088888888889,97.67777777777779,45
591,135.0886627906977,487.0232558139535,91.3328488372093,45
608,27.218649517684888,9.668810289389068,58.99035369774921,45
636,280.940414507772,210.9585492227979,96.23834196891191,45
2,268.2094476912407,36.22053999874214,72.85093167701864,45
515,147.0495149927551,317.460628884403,52.248648648648654,45
560,351.2685953869226,154.4107157054725,62.76744186046512,45
574,500.75282163218833,61.86250926908033,66.35457063711911,45
576,-0.2471709701825775,80.77605879829639,73.17339667458431,45
624,503.5400851487167,362.71043346570985,86.64748201438849,45
2,271.2292993630574,33.08917197452229,81.171974522293,46
645,270.7908902691511,29.40165631469979,78.20123839009288,46
42,357.4301075268817,237.505376344086,61.494623655913976,46
165,114.9431818181818,176.9375,73.625,46
320,76.96715328467154,41.989051094890506,72.61313868613139,46
352,327.70930232558135,107.04883720930229,96.32093023255814,46
608,30.441717791411037,15.331288343558281,60.4478527607362,46
321,312.29892053933634,17.800165963948377,61.136094674556205,46
567,314.7318222642262,306.4125962041336,98.37823834196892,46
591,133.4418744226379,485.40988155825,100.98351648351648,46
624,502.02370127335917,362.3157451665979,91.1375,46
636,280.0584890108991,210.0889639340752,97.15238095238097,46
2,268.4585152838428,36.305676855895186,80.353711790393,47
42,357.1794871794871,231.4871794871795,57.46666666666667,47
165,114.9431818181818,176.9375,66.1534090909091,47
320,71.93971631205673,44.60992907801418,65.72695035460993,47
321,318.9662921348315,21.02808988764045,58.26966292134831,47
352,328.6264501160093,113.7958236658933,86.56612529002321,47
608,33.73099415204678,20.3859649122807,55.87134502923977,47
671,507.8396226415094,187.79245283018867,60.81132075471698,47
675,394.7354596622889,299.59287054409,72.75234521575985,47
684,125.5317919075144,496.9710982658958,67.45086705202313,47
567,318.6381252164377,306.6455297937542,88.04065040650406,47
591,132.46403205744102,482.82822084677986,92.75935828877006,47
636,278.7358761951641,208.78485757665902,89.51104100946371,47
645,270.7908902691511,29.40165631469979,48.175,47
2,268.1981981981982,36.43693693693694,107.35585585585585,48
42,356.8787878787878,225.8848484848485,71.72727272727273,48
165,114.9431818181818,176.9375,87.45454545454545,48
320,66.817843866171,47.73234200743494,85.75464684014871,48
321,324.5572916666667,23.38020833333333,75.015625,48
352,329.2271662763466,120.03278688524591,112.1264637002342,48
608,36.89873417721518,25.70886075949367,72.4746835443038,48
684,125.5317919075144,496.9710982658958,89.01734104046244,48
692,340.768115942029,147.0289855072464,85.20772946859903,48
699,322.5594594594594,315.59459459459464,116.93513513513514,48
703,149.0489236790607,336.2876712328767,99.4481409001957,48
645,270.7908902691511,29.40165631469979,64.97647058823529,48
671,508.59788720396523,188.4195457826701,68.97637795275591,48
675,393.42947337463767,299.37182606766567,75.68041237113404,48
2,268.1527272727272,36.48,91.40727272727273,49
42,357.0,220.2463768115942,56.02536231884058,49
165,114.9955357142857,176.9642857142857,74.44642857142857,49
320,61.95696202531646,50.96708860759494,70.83291139240507,49
321,329.9756944444445,26.652777777777782,58.40972222222222,49
352,330.01923076923083,126.81730769230771,90.39615384615385,49
608,39.740875912408754,30.97445255474453,56.40510948905109,49
684,125.53363228699551,496.9192825112108,75.03139013452915,49
699,328.5,314.0,99.28695652173911,49
671,509.7350472379792,189.3599893672472,56.48708487084871,49
675,391.4709018089595,299.0403283862823,73.02992518703242,49
692,340.3446010165657,147.29421097411992,68.48888888888891,49
703,150.251819631175,335.38404346501864,88.80538302277432,49
2,268.1981981981982,36.43693693693694,109.77477477477476,50
42,357.4682926829268,214.10243902439018,78.50731707317074,50
165,114.9431818181818,176.9375,89.43181818181819,50
320,56.809187279151935,53.819787985865716,89.03886925795051,50
321,336.6197916666667,24.39583333333333,77.08854166666667,50
352,330.5,133.5,116.15311004784691,50
608,42.961748633879786,36.80874316939891,75.51912568306011,50
684,125.5317919075144,496.9710982658958,91.01156069364158,50
699,333.4475138121547,313.60497237569064,116.15193370165744,50
727,507.5677966101695,18.3135593220339,107.47457627118642,50
732,341.0052356020942,157.2460732984293,83.52356020942409,50
735,280.9714285714286,203.6095238095238,121.42539682539685,50
