,x,y,frame,ctcf,mean_gray_value
28,250.5,269.0,1.0,32356.065887451172,102.74050632911393
29,303.7035830618893,186.86970684039088,1.0,19686.196922302246,64.47231270358306
30,353.11805555555554,407.5138888888889,1.0,22316.806884765625,77.83680555555556
31,492.0,321.0,1.0,10788.814552307129,62.71098265895954
32,496.97109826589593,125.53179190751445,1.0,13144.814552307129,76.32947976878613
33,15.5,13.0,2.0,3366.007095336914,49.838235294117645
34,36.43693693693694,268.1981981981982,2.0,18574.934928894043,84.009009009009
35,65.38412698412698,129.16825396825396,2.0,22941.488750457764,73.16825396825396
36,107.03300330033004,190.8976897689769,2.0,21614.546321868896,71.67326732673267
37,112.5068493150685,270.5890410958904,2.0,7980.632881164551,55.0
38,125.68827160493827,81.94753086419753,2.0,23855.445571899414,73.96604938271605
39,131.41520467836258,332.7836257309942,2.0,10811.179607391357,63.56140350877193
40,176.9375,114.94318181818181,2.0,11989.488952636719,68.46022727272727
41,185.78706199460916,165.19407008086253,2.0,34211.55341720581,92.55256064690028
42,206.54494382022472,234.04775280898878,2.0,28150.625381469727,79.41292134831461
43,216.18072289156626,12.796686746987952,2.0,66990.48104858398,101.22740963855422
44,260.7515923566879,278.7643312101911,2.0,28357.82688140869,90.64968152866243
45,303.438202247191,170.47191011235955,2.0,4651.906345367432,52.60674157303371
46,304.82068965517243,197.8206896551724,2.0,8027.9710121154785,55.703448275862065
47,346.875,405.3020833333333,2.0,20375.618286132812,71.08680555555556
48,486.1169590643275,321.17543859649123,2.0,9848.179607391357,57.92982456140351
49,496.97109826589593,125.53179190751445,2.0,12001.503345489502,69.71098265895954
50,507.91743119266056,11.321100917431192,2.0,9413.143726348877,86.69724770642202
51,18.914634146341463,19.585365853658537,3.0,5232.317100524902,64.23170731707317
52,36.43693693693694,268.1981981981982,3.0,23739.102394104004,107.35585585585585
53,63.80573248407644,136.25477707006368,3.0,29275.1898727417,93.65605095541402
54,103.09584664536742,185.69009584664536,3.0,28457.61283493042,91.34185303514377
55,111.5,277.0,3.0,9115.323066711426,68.44776119402985
56,127.54941860465117,88.97674418604652,3.0,32708.501007080078,95.50581395348837
57,134.16477272727272,335.48295454545456,3.0,14102.558654785156,80.55113636363636
58,176.9375,114.94318181818181,3.0,15317.558654785156,87.45454545454545
59,190.622691292876,165.0580474934037,3.0,45095.69733047485,119.4089709762533
60,205.8695652173913,225.9913043478261,3.0,34634.07804489136,100.81159420289855
61,222.31972789115648,9.224489795918368,3.0,66222.29823303223,113.04591836734694
62,254.26282051282053,267.4423076923077,3.0,35221.03579711914,113.31089743589743
63,301.77777777777777,203.84722222222223,3.0,10161.093444824219,70.98611111111111
64,306.0,176.5,3.0,8192.936386108398,71.05172413793103
65,341.121107266436,401.5363321799308,3.0,25802.763927459717,89.70588235294117
66,480.0693641618497,320.9421965317919,3.0,12755.827541351318,74.15606936416185
67,496.97109826589593,125.53179190751445,3.0,15326.827541351318,89.01734104046243
68,509.1063829787234,4.23404255319149,3.0,4140.120777130127,88.51063829787235
69,16.5,26.0,4.0,1315.4807662963867,31.523809523809526
70,36.43693693693694,268.1981981981982,4.0,11869.969764709473,53.671171171171174
71,62.73566878980892,142.88535031847132,4.0,14842.308586120605,47.47133757961783
72,97.5859872611465,183.5031847133758,4.0,14131.308586120605,45.20700636942675
73,110.5,283.0,4.0,7193.649253845215,37.28350515463917
74,133.3092485549133,91.95086705202313,4.0,16588.817741394043,48.14739884393064
75,132.76315789473685,339.5578947368421,4.0,7616.460609436035,40.28947368421053
76,176.9375,114.94318181818181,4.0,7661.300354003906,43.73295454545455
77,194.51742627345845,167.9785522788204,4.0,21874.341091156006,58.847184986595174
78,203.5749235474006,219.131498470948,4.0,16197.67168045044,49.73700305810397
79,231.42016806722688,7.579831932773109,4.0,23395.586513519287,65.73669467787114
80,257.6190476190476,270.53968253968253,4.0,18116.1057472229,57.714285714285715
81,298.609756097561,209.53658536585365,4.0,4162.050815582275,34.040650406504064
82,312.0,177.5,4.0,3610.4990768432617,34.264150943396224
83,337.07067137809184,396.3886925795053,4.0,12650.596591949463,44.90459363957597
84,475.3532608695652,320.0652173913044,4.0,6910.677642822266,37.76086956521739
85,496.97109826589593,125.53179190751445,4.0,7660.9088706970215,44.48554913294798
86,506.2019230769231,8.572115384615385,4.0,21284.809509277344,102.53365384615384
87,13.463917525773196,31.051546391752577,5.0,2544.2098960876465,26.391752577319586
88,36.43693693693694,268.1981981981982,5.0,9588.861824035645,43.35585585585586
89,62.3672131147541,149.63606557377048,5.0,11376.350704193115,37.46229508196721
90,91.01045296167247,181.72822299651568,5.0,10251.280826568604,35.8815331010453
91,112.0,288.32089552238807,5.0,3689.186866760254,27.69402985074627
92,140.11044776119402,93.14328358208955,5.0,13096.467166900635,39.25671641791045
93,139.97714285714287,343.5314285714286,5.0,5571.512699127197,32.0
94,176.9375,114.94318181818181,5.0,6180.349914550781,35.27840909090909
95,197.6141304347826,172.60054347826087,5.0,17229.095275878906,46.98097826086956
96,197.93805309734512,213.84660766961653,5.0,13683.81602859497,40.528023598820056
97,236.0295358649789,4.789029535864979,5.0,12801.420055389404,54.177215189873415
98,262.85303514376994,270.8338658146965,5.0,14352.048427581787,46.01597444089457
99,296.859872611465,215.27388535031847,5.0,4555.442821502686,29.178343949044585
100,303.5,185.0,5.0,2621.3726806640625,27.46875
101,333.9825174825175,390.1363636363636,5.0,10137.44361114502,35.60839160839161
102,468.9162561576355,319.41871921182263,5.0,6253.954730987549,30.970443349753694
103,496.97109826589593,125.53179190751445,5.0,6189.838268280029,35.94219653179191
104,505.91346153846155,3.7788461538461537,5.0,8154.070404052734,78.5673076923077
105,15.075268817204302,38.096774193548384,6.0,3981.483039855957,43.086021505376344
106,36.43693693693694,268.1981981981982,6.0,15396.08854675293,69.62612612612612
107,62.05460750853242,156.679180887372,6.0,17606.60785675049,60.36518771331058
108,85.58922558922559,178.57912457912457,6.0,17109.51035308838,57.88215488215488
109,115.70833333333333,293.59722222222223,6.0,6467.4898681640625,45.1875
110,143.56756756756758,98.67867867867868,6.0,20670.632820129395,62.348348348348345
111,143.0,332.0,6.0,9611.240455627441,52.22702702702703
112,176.9375,114.94318181818181,6.0,9942.709838867188,56.76704545454545
113,191.70481927710844,208.70481927710844,6.0,20760.907196044922,62.80722891566265
114,200.7940379403794,177.4769647696477,6.0,28366.75528717041,77.1490514905149
115,238.0,1.0,6.0,600.8843612670898,40.333333333333336
116,251.53333333333333,267.32380952380953,6.0,23607.571586608887,75.21904761904761
117,294.421875,221.578125,6.0,5748.8798828125,45.1875
118,309.53719008264466,181.40495867768595,6.0,5410.800514221191,44.99173553719008
119,330.30357142857144,384.13214285714287,6.0,16282.174743652344,58.425
120,463.3979057591623,318.6387434554974,6.0,9269.594200134277,48.80628272251309
121,498.94871794871796,6.545787545787546,6.0,29486.095375061035,108.28205128205128
122,496.97109826589593,125.53179190751445,6.0,9953.53296661377,57.809248554913296
123,18.96385542168675,43.55421686746988,7.0,4126.6131019592285,50.024096385542165
124,36.43693693693694,268.1981981981982,7.0,18257.097694396973,82.54504504504504
125,72.30940988835725,168.3189792663477,7.0,43718.221866607666,70.03189792663477
126,119.53284671532846,298.04379562043795,7.0,7178.096324920654,52.7007299270073
127,142.98901098901098,329.032967032967,7.0,11365.332344055176,62.752747252747255
128,145.04204204204206,105.70270270270271,7.0,24515.14654159546,73.92492492492492
129,176.9375,114.94318181818181,7.0,11777.167541503906,67.2215909090909
130,188.3783783783784,202.4144144144144,7.0,24643.14654159546,74.30930930930931
131,205.2533692722372,177.97843665768195,7.0,33054.523624420166,89.40161725067385
132,263.7032258064516,262.89032258064515,7.0,27048.181465148926,87.55806451612904
133,292.5,227.5,7.0,8265.120063781738,55.406666666666666
134,311.3125,183.76041666666666,7.0,5037.6368408203125,52.78125
135,325.5,379.5,7.0,18774.5809173584,68.32971014492753
136,457.5698924731183,318.4247311827957,7.0,10462.108879089355,56.553763440860216
137,496.97109826589593,125.53179190751445,7.0,11794.085140228271,68.47976878612717
138,502.9943342776204,10.569405099150142,7.0,40401.02921676636,114.75637393767705
139,18.398058252427184,49.62135922330097,8.0,6836.977012634277,66.76699029126213
140,36.43693693693694,268.1981981981982,8.0,24283.736862182617,109.77477477477477
141,71.54213036565977,168.61049284578695,8.0,63930.58777618408,102.02702702702703
142,121.89542483660131,303.44444444444446,8.0,10989.548377990723,72.2156862745098
143,146.52,327.06,8.0,17164.28546142578,86.21
144,150.69461077844312,108.61976047904191,8.0,32716.216720581055,98.34131736526946
145,176.9375,114.94318181818181,8.0,15671.611206054688,89.43181818181819
146,187.93805309734512,194.84660766961653,8.0,34695.2738571167,102.73451327433628
147,210.84473684210528,176.65263157894736,8.0,45841.342376708984,121.02368421052631
148,255.88854489164086,266.250773993808,8.0,38924.49102020264,120.89783281733746
149,290.5,233.5,8.0,10164.045532226562,70.97222222222223
150,315.6770833333333,181.79166666666666,8.0,6701.697021484375,70.19791666666667
151,319.5,377.0,8.0,27575.7596282959,94.18367346938776
152,451.9766081871345,318.7485380116959,8.0,12838.554069519043,75.46783625730994
153,496.97109826589593,125.53179190751445,8.0,15677.7769241333,91.01156069364161
154,14.473118279569892,55.795698924731184,9.0,3684.8606872558594,39.87096774193548
155,36.43693693693694,268.1981981981982,9.0,14743.764221191406,66.66216216216216
156,70.23413897280967,169.61027190332325,9.0,39071.28790283203,59.26888217522659
157,121.78395061728395,308.9382716049383,9.0,7101.692810058594,44.08641975308642
158,150.0,328.0,9.0,8253.448760986328,49.67065868263473
159,157.9311377245509,109.92814371257485,9.0,19900.897521972656,59.83233532934132
160,176.8011049723757,114.89502762430939,9.0,9972.965423583984,55.348066298342545
161,186.03746397694525,186.72334293948126,9.0,21180.662994384766,61.288184438040346
162,216.5509138381201,177.07310704960835,9.0,28441.705841064453,74.50913838120104
163,255.02830188679246,260.77672955974845,9.0,22891.878479003906,72.23584905660377
164,288.40287769784175,239.89928057553956,9.0,6040.415435791016,43.70503597122302
165,312.5884476534296,374.2635379061372,9.0,15106.079681396484,54.78339350180505
166,317.4732142857143,181.8125,9.0,4811.13330078125,43.205357142857146
167,445.94767441860466,319.77906976744185,9.0,7862.2047119140625,45.9593023255814
168,496.97109826589593,125.53179190751445,9.0,9513.95590209961,55.24277456647399
169,507.0903614457831,12.0,9.0,15765.697570800781,95.22289156626506
170,509.5882352941176,159.0,9.0,1366.5404663085938,40.44117647058823
171,14.228915662650602,61.53012048192771,10.0,3627.9986305236816,44.0
172,36.43693693693694,268.1981981981982,10.0,16068.803565979004,72.67117117117117
173,65.60670731707317,183.78658536585365,10.0,20843.15121459961,63.83536585365854
174,70.51384615384616,159.60923076923078,10.0,20073.01873397827,62.05230769230769
175,120.83850931677019,315.18633540372673,10.0,7617.443126678467,47.60248447204969
176,157.60679611650485,328.93689320388347,10.0,11560.430335998535,56.407766990291265
177,166.7199248120301,115.17857142857143,10.0,34485.159896850586,65.1109022556391
178,181.2122093023256,181.5668604651163,10.0,22980.524444580078,67.09302325581395
179,220.72386058981232,179.65951742627345,10.0,29562.138423919678,79.54423592493298
180,218.70491803278688,2.1311475409836067,10.0,2955.360439300537,48.73770491803279
181,255.83386581469648,255.14696485623003,10.0,24092.48881149292,77.26198083067092
182,286.5,246.0,10.0,6512.094108581543,47.47826086956522
183,307.53435114503816,370.9083969465649,10.0,15255.236640930176,58.51526717557252
184,319.0,179.0,10.0,5011.058475494385,47.12149532710281
185,440.4214285714286,321.0571428571429,10.0,6599.515762329102,47.42857142857143
186,496.97109826589593,125.53179190751445,10.0,10377.973049163818,60.27745664739884
187,504.9021276595745,19.306382978723406,10.0,24320.044315338135,103.77872340425532
188,506.575,158.5125,10.0,9577.732299804688,60.15
189,18.0,68.0,11.0,4786.944183349609,52.967032967032964
190,36.43693693693694,268.1981981981982,11.0,19245.358337402344,87.05405405405405
191,64.0,157.5,11.0,21534.477783203125,73.11486486486487
192,66.04559270516717,191.03951367781156,11.0,25216.490509033203,77.00911854103343
193,121.0,321.0,11.0,7339.414154052734,56.38931297709924
194,154.9945054945055,334.15934065934067,11.0,11748.888366699219,64.91758241758242
195,167.99249530956848,119.77110694183865,11.0,41093.38735961914,77.46153846153847
196,174.9939393939394,176.4090909090909,11.0,26432.12725830078,80.46060606060605
197,218.08695652173913,4.926086956521739,11.0,22116.45233154297,96.52173913043478
198,222.4,185.12702702702703,11.0,34894.597229003906,94.67297297297297
199,248.58169934640523,264.37254901960785,11.0,29078.845275878906,95.3921568627451
200,284.0081300813008,252.08943089430895,11.0,6721.320159912109,55.00813008130081
201,302.8228782287823,365.8966789667897,11.0,19478.559051513672,72.23985239852398
202,317.12605042016804,175.2016806722689,11.0,6636.773162841797,56.134453781512605
203,435.07602339181284,322.87719298245617,11.0,10107.88412475586,59.473684210526315
204,496.97109826589593,125.53179190751445,11.0,12423.157623291016,72.17341040462428
205,503.9717514124294,156.66101694915255,11.0,10253.704620361328,58.293785310734464
206,506.9795918367347,28.05442176870748,11.0,15528.602142333984,106.0
207,509.6551724137931,108.41379310344827,11.0,1501.4657287597656,52.13793103448276
208,19.078651685393258,74.10112359550561,12.0,5880.226398468018,66.5505617977528
209,36.43693693693694,268.1981981981982,12.0,24263.306297302246,109.77477477477477
210,58.78217821782178,154.45214521452147,12.0,28340.377513885498,94.01320132013201
211,66.26433121019109,197.88535031847132,12.0,30329.09088897705,97.07006369426752
212,123.59863945578232,325.55102040816325,12.0,10451.351467132568,71.578231292517
213,156.06629834254144,338.0110497237569,12.0,14932.010990142822,82.97790055248619
214,171.33,121.7,12.0,51581.69886779785,103.644
215,170.93112947658403,170.168044077135,12.0,37885.54137802124,104.84848484848484
216,214.7344262295082,7.967213114754099,12.0,31657.41630935669,104.27540983606558
217,224.62565445026178,190.3062827225131,12.0,45875.40993499756,120.57329842931937
218,247.07987220447285,252.3961661341853,12.0,36401.571491241455,116.77955271565496
219,281.9669421487603,257.54545454545456,12.0,8530.84712600708,70.98347107438016
220,299.63498098859316,359.5931558935361,12.0,22927.60160446167,87.65779467680608
221,429.505376344086,324.89784946236557,12.0,14193.6079788208,76.79032258064517
222,501.8005249343832,118.11286089238845,12.0,37838.89053726196,99.79527559055119
223,498.33742331288346,154.37423312883436,12.0,11830.6618309021,73.06134969325153
224,508.6901408450704,21.91549295774648,12.0,6545.877239227295,92.67605633802818
225,15.5,80.0,13.0,2593.8686141967773,62.214285714285715
226,36.43693693693694,268.1981981981982,13.0,23731.876960754395,107.35585585585585
227,55.453674121405754,148.86900958466452,13.0,28365.425624847412,91.07987220447285
228,65.5,205.0,13.0,27341.52520751953,90.39473684210526
229,128.3125,330.625,13.0,9995.406677246094,69.86805555555556
230,154.03191489361703,340.031914893617,13.0,15531.364273071289,83.06914893617021
231,170.08139534883722,162.40406976744185,13.0,34026.30484008789,99.36918604651163
232,175.92723492723493,122.79833679833679,13.0,51344.90008163452,107.20166320166321
233,210.25320512820514,12.362179487179487,13.0,28394.881134033203,91.46474358974359
234,228.5336787564767,192.55181347150258,13.0,46011.17345428467,119.65544041450777
235,246.03809523809525,259.9079365079365,13.0,35171.51460647583,112.11111111111111
236,279.0330578512397,264.45454545454544,13.0,8326.883388519287,69.27272727272727
237,296.4230769230769,353.25524475524475,13.0,25764.72437286377,90.54195804195804
238,317.0,170.5,13.0,7957.160934448242,69.05172413793103
239,423.9364161849711,326.88439306358384,13.0,12727.196910858154,74.02312138728324
240,493.3865030674847,151.95092024539878,13.0,11744.752002716064,72.50920245398773
241,501.3483412322275,119.26303317535545,13.0,45739.77512359619,108.8436018957346
242,13.60655737704918,85.88524590163935,14.0,9165.94915008545,50.32786885245902
243,36.48,268.15272727272725,14.0,26248.803367614746,95.69090909090909
244,53.279620853080566,142.9218009478673,14.0,33169.41825866699,78.84123222748815
245,64.40149625935162,212.02743142144638,14.0,32313.473274230957,80.82294264339153
246,101.74172185430463,507.50993377483445,14.0,10773.652030944824,71.58940397350993
247,140.78098471986416,339.427843803056,14.0,38148.21884918213,65.00848896434636
248,174.6516754850088,138.36155202821868,14.0,99468.0291595459,87.95502645502646
249,205.90314769975788,16.552058111380145,14.0,32142.58469390869,78.0677966101695
250,234.0926724137931,192.18103448275863,14.0,48087.30822753906,103.8771551724138
251,244.23136246786632,257.853470437018,14.0,40238.36185455322,103.68123393316195
252,276.3820224719101,269.4194756554307,14.0,15639.72908782959,58.81647940074907
253,291.8979591836735,348.6683673469388,14.0,30427.639709472656,77.86224489795919
254,328.09090909090907,170.4928229665072,14.0,11889.690559387207,57.12918660287081
255,418.5,328.5,14.0,16540.118362426758,58.8936170212766
256,488.15862068965515,149.91379310344828,14.0,17412.192642211914,60.282758620689656
257,491.72,508.73333333333335,14.0,3814.94637298584,51.10666666666667
258,499.12978723404257,121.94893617021276,14.0,45079.86393737793,96.15531914893617
259,16.5,92.0,15.0,2762.9605865478516,66.28571428571429
260,36.43693693693694,268.1981981981982,15.0,24832.79167175293,112.36036036036036
261,49.166666666666664,137.72756410256412,15.0,29783.70721435547,95.96153846153847
262,62.43573667711599,218.23824451410658,15.0,31478.200645446777,99.17868338557994
263,105.37435897435897,506.61538461538464,15.0,21147.317008972168,108.94871794871794
264,141.05583756345177,345.2335025380711,15.0,32604.630264282227,83.25380710659898
265,172.8498583569405,143.6331444759207,15.0,78691.3374786377,111.96175637393767
266,176.9777777777778,115.08888888888889,15.0,16445.831085205078,91.86666666666666
267,200.5,20.5,15.0,29081.714721679688,96.16447368421052
268,240.3370786516854,191.89044943820224,15.0,43556.665924072266,122.85112359550561
269,241.61736334405145,252.94533762057878,15.0,37221.208152770996,120.18327974276528
270,273.07894736842104,275.35526315789474,15.0,11075.857360839844,73.36842105263158
271,285.64285714285717,345.4642857142857,15.0,26273.737243652344,94.33571428571429
272,321.79831932773106,160.87394957983193,15.0,8542.388328552246,72.28571428571429
273,412.82142857142856,329.8690476190476,15.0,12551.842346191406,75.21428571428571
274,483.0,147.5,15.0,13085.834838867188,74.85227272727273
275,487.5365853658537,507.1463414634146,15.0,17235.846099853516,105.59756097560975
276,494.8672316384181,125.15536723163842,15.0,41201.66780090332,116.88983050847457
277,19.581632653061224,98.09183673469387,16.0,6821.307998657227,70.12244897959184
278,36.43693693693694,268.1981981981982,16.0,25435.167098999023,115.09009009009009
279,43.281879194630875,135.1006711409396,16.0,28938.854934692383,97.62751677852349
280,60.5,225.0,16.0,29328.751342773438,96.99342105263158
281,111.61572052401746,504.73362445414847,16.0,21551.546241760254,94.62882096069869
282,139.52331606217618,348.7901554404145,16.0,34888.33558654785,90.90155440414507
283,160.38505747126436,143.0316091954023,16.0,36853.99166870117,106.41954022988506
284,176.9375,114.94318181818181,16.0,16427.961303710938,93.85795454545455
285,184.84726224783861,142.9135446685879,16.0,36244.508934020996,104.96829971181556
286,195.20915032679738,24.124183006535947,16.0,30229.71681213379,99.30718954248366
287,241.14696485623003,260.1661341853035,16.0,38137.09595489502,122.36102236421725
288,244.50980392156862,193.9747899159664,16.0,44675.336280822754,125.65826330532212
289,269.55405405405406,280.56756756756755,16.0,11219.444732666016,76.32432432432432
290,279.34948096885813,343.2698961937716,16.0,27840.5103225708,96.85121107266436
291,324.86538461538464,177.08653846153845,16.0,7466.204406738281,72.3076923076923
292,407.2275132275132,330.33862433862436,16.0,15028.236854553223,80.03174603174604
293,487.03235747303546,133.2788906009245,16.0,66406.29480743408,102.83821263482281
294,482.2888888888889,506.11555555555555,16.0,27430.61530303955,122.43111111111111
295,17.092165898617512,103.47926267281106,17.0,11248.560405731201,52.08294930875576
296,36.68632075471698,133.33018867924528,17.0,33225.58346557617,78.60849056603773
297,36.48,268.15272727272725,17.0,26247.277011871338,95.69090909090909
298,58.930787589498806,231.4892601431981,17.0,33531.81479263306,80.27446300715991
299,117.75692307692307,501.2769230769231,17.0,20823.96374130249,64.32
300,141.13722126929673,350.6295025728988,17.0,38680.427265167236,66.59348198970841
301,155.0802752293578,137.10091743119267,17.0,36180.62828063965,83.22935779816514
302,176.96428571428572,114.99553571428571,17.0,17396.836547851562,77.91071428571429
303,189.5012285012285,27.651105651105652,17.0,31797.76997756958,78.37346437346437
304,192.0,145.0,17.0,36922.90442276001,83.59367945823928
305,233.60621761658032,261.0880829015544,17.0,40746.941551208496,105.80829015544042
306,245.94130434782608,199.7086956521739,17.0,47147.7179107666,102.74130434782609
307,266.0074626865672,286.25,17.0,15754.000869750977,59.02985074626866
308,273.37795275590554,339.93175853018374,17.0,28822.17287826538,75.89501312335958
309,331.1039603960396,164.0990099009901,17.0,11530.254386901855,57.32673267326733
310,401.44701986754967,330.75165562913907,17.0,18835.62784576416,62.615894039735096
311,483.11670480549196,134.53318077803203,17.0,75472.76403045654,86.59954233409611
312,475.83667621776505,503.9971346704871,17.0,32546.053371429443,93.50143266475645
313,9.595794392523365,104.13317757009345,18.0,30815.595138549805,72.24532710280374
314,31.673659673659674,129.6060606060606,18.0,32276.348865509033,75.48251748251748
315,36.48,268.15272727272725,18.0,25620.27491378784,93.41090909090909
316,57.1527446300716,238.28639618138425,18.0,32882.81159591675,78.72553699284009
317,123.47350993377484,497.6291390728477,18.0,18764.62554168701,62.38079470198676
318,142.32389380530972,354.90619469026547,18.0,36905.85573196411,65.56637168141593
319,153.77951002227172,129.73719376391983,18.0,37677.4234046936,84.16035634743875
320,176.96428571428572,114.99553571428571,18.0,16986.834838867188,76.08035714285714
321,183.92671394799055,31.29078014184397,18.0,32991.82650375366,78.24113475177305
322,194.67895878524945,150.49891540130153,18.0,37552.468128204346,81.70498915401302
323,241.58673469387756,267.7040816326531,18.0,39376.46096801758,100.69642857142857
324,247.27539503386004,204.78781038374717,18.0,43904.90104293823,99.35440180586907
325,262.55882352941177,291.93382352941177,18.0,15697.013732910156,57.955882352941174
326,269.1544303797468,335.1746835443038,18.0,29774.722148895264,75.62531645569621
327,322.0972972972973,175.25945945945946,18.0,10087.439487457275,54.77297297297297
328,395.7157534246575,330.93150684931504,18.0,17771.088272094727,61.10616438356164
329,469.20304568527916,502.4111675126904,18.0,32745.968421936035,83.35786802030456
330,473.1462585034014,138.82823129251702,18.0,53684.19145202637,91.54591836734694
331,496.87111111111113,125.6,18.0,17178.588565826416,76.59555555555555
332,5.190283400809717,94.41295546558705,19.0,23724.46422958374,96.35627530364373
333,24.943231441048034,121.9825327510917,19.0,25138.93772125244,55.19432314410481
334,36.43693693693694,268.1981981981982,19.0,14139.109550476074,63.9954954954955
335,56.42666666666667,245.34666666666666,19.0,16218.256149291992,54.36666666666667
336,129.90721649484536,494.0927835051546,19.0,8871.672309875488,46.0360824742268
337,137.0,362.5,19.0,5612.409454345703,41.5735294117647
338,153.92397660818713,122.01461988304094,19.0,20115.41201019287,59.12280701754386
339,150.875,350.0052083333333,19.0,9564.283935546875,50.119791666666664
340,178.83838383838383,35.023569023569024,19.0,15885.173587799072,53.79124579124579
341,176.9375,114.94318181818181,19.0,9118.176940917969,52.11363636363637
342,195.570987654321,157.9104938271605,19.0,18225.91664123535,56.55864197530864
343,234.78205128205127,264.37820512820514,19.0,21503.586395263672,69.2275641025641
344,249.1818181818182,209.76623376623377,19.0,27267.262058258057,71.12987012987013
345,259.5,297.0,19.0,6557.904823303223,42.88961038961039
346,265.61785714285713,329.3,19.0,14942.37240600586,53.67142857142857
347,337.0,173.0,19.0,4656.666400909424,43.027522935779814
348,389.9631901840491,330.4723926380368,19.0,7125.152507781982,44.01840490797546
349,462.71140939597313,499.60738255033556,19.0,15898.867774963379,53.65771812080537
350,467.55032119914347,140.28693790149893,19.0,30860.1854057312,66.38758029978587
351,496.97109826589593,125.53179190751445,19.0,9118.094379425049,53.01156069364162
352,5.003891050583658,86.80933852140078,20.0,23361.33917617798,91.14007782101167
353,24.567198177676538,119.15945330296128,20.0,24896.67275619507,56.95216400911162
354,36.47533632286996,268.1659192825112,20.0,12364.496639251709,55.68609865470852
355,56.29934210526316,251.67105263157896,20.0,14515.062683105469,47.98684210526316
356,136.3960396039604,490.73267326732673,20.0,8142.53507232666,40.54950495049505
357,143.22279792746113,358.0025906735751,20.0,15559.388801574707,40.54922279792746
358,151.5,115.0,20.0,16787.304473876953,51.420731707317074
359,174.37216828478964,39.49838187702265,20.0,14868.863056182861,48.359223300970875
360,176.9375,114.94318181818181,20.0,7926.773132324219,45.27840909090909
361,200.21472392638037,161.80368098159508,20.0,15780.784324645996,48.647239263803684
362,229.5,266.76100628930817,20.0,19657.703727722168,62.056603773584904
363,254.83957219251337,210.59358288770053,20.0,22791.267906188965,61.17914438502674
364,259.83501006036215,316.1006036217304,20.0,21570.757083892822,43.64185110663984
365,323.03921568627453,170.02941176470588,20.0,3565.5276107788086,35.19607843137255
366,383.94554455445547,330.3910891089109,20.0,7905.53507232666,39.37623762376238
367,456.5496688741722,496.4635761589404,20.0,14245.542533874512,47.41059602649007
368,462.29273504273505,141.71581196581195,20.0,24619.714920043945,52.84615384615385
369,496.97109826589593,125.53179190751445,20.0,7936.492908477783,46.115606936416185
370,5.658227848101266,82.40506329113924,21.0,28231.20477294922,89.56012658227849
371,21.907865168539328,117.47415730337079,21.0,18400.71241760254,41.570786516853936
372,36.75217391304348,268.03913043478263,21.0,11124.199676513672,48.58695652173913
373,56.590625,258.98125,21.0,13707.3212890625,43.05625
374,139.48130841121494,350.4906542056075,21.0,7797.733612060547,36.6588785046729
375,142.23497267759564,487.4972677595628,21.0,6358.580612182617,34.967213114754095
376,146.35260115606937,108.94508670520231,21.0,15763.578643798828,45.78034682080925
377,144.10897435897436,372.37820512820514,21.0,4960.544128417969,32.01923076923077
378,169.95065789473685,44.92763157894737,21.0,12451.855224609375,41.18092105263158
